timestamp,class,brake,avoidance,displacement,state
17:07:25:411,k,,,,
17:07:26:411,j,,,,9
17:07:36:816,j,,,,
17:08:12:984,j,,,,
17:08:13:334,j,,,,9
17:08:19:317,j,,,,9
17:08:19:767,j,,,,
17:08:20:567,j,,,,9
17:08:20:967,k,,,,
17:08:29:341,k,,,,
17:08:44:740,k,,,,
17:09:32:713,j,,,,
17:10:04:203,k,d,,,
17:10:42:313,j,,,,
17:11:04:328,j,,,,
17:11:24:946,k,,,,
17:11:30:419,j,,,,9
17:11:31:669,j,,,,9
17:11:33:107,j,,,,9
17:12:07:929,k,,,,
17:12:34:066,k,,,,
17:12:50:340,j,,,,9
17:12:54:858,k,,,,
17:13:34:958,j,,,,
17:14:03:554,j,,,,
17:14:19:101,k,,,,
17:14:20:677,j,,,,9
17:14:53:546,j,,,,
17:15:01:116,j,,,,
17:15:15:590,j,,,,9
17:15:31:000,k,,,,
17:15:57:771,k,,,,
17:16:06:391,j,,,,
17:16:25:981,j,,,,
17:16:32:870,j,,,,
17:17:28:089,k,,,,
17:17:57:731,j,,,,
17:18:18:548,j,,,,
17:18:21:545,j,,,,
17:18:22:933,j,,,,9
17:18:27:389,j,,,,9
17:18:32:054,k,,,,
17:18:52:649,j,,,,9
17:18:54:482,j,,,,
17:18:59:875,j,,,,
17:19:31:733,j,,,,
17:19:47:616,j,,,,
17:20:22:936,j,,,,
17:21:08:820,j,,,,
17:21:11:364,k,,,,
17:21:19:716,j,,,,9
17:21:20:910,j,,,,
17:21:35:376,k,,,,
17:22:07:742,j,,,,
17:22:34:073,j,,,,
17:23:12:074,j,,,,
17:23:22:488,j,,,,9
17:23:22:979,k,,,,
17:23:30:081,j,,,,
17:24:01:754,k,,,,
17:24:12:787,k,,,,
17:25:18:449,j,,,,
17:25:35:115,j,,,,
17:25:48:281,k,,,,9
17:25:51:980,k,,,,
17:27:02:251,j,,,,
17:27:03:301,j,,,,9
17:27:24:203,k,,,,
17:27:33:018,j,,,,
17:28:17:152,j,,,,
17:29:16:141,j,,,,9
17:29:22:641,j,,,,
17:29:31:809,j,,,,9
17:29:35:871,j,,,,9
17:29:37:411,k,,,,
17:30:36:870,j,,,,
17:31:08:654,j,,,,
17:31:22:959,j,,,,
17:31:29:231,j,,,,
17:31:35:888,j,,,,
17:31:39:638,j,,,,9
17:31:58:881,k,,,,
17:32:41:114,k,,,,
17:33:23:460,j,,,,9
17:33:26:152,k,,,,
17:33:45:302,j,,,,9
17:33:47:605,j,,,,
17:33:49:607,j,,,,
17:33:57:769,k,,,,
17:33:59:631,j,,,,9
17:34:26:717,j,,,,9
17:34:29:470,j,,,,
17:35:10:821,k,,,,9
17:35:17:449,j,,,,9
17:35:36:718,k,,,,
17:36:21:240,j,,,,
17:36:41:989,j,,,,9
17:36:56:065,k,,,,9
17:37:04:675,j,,,,
17:37:57:436,j,,,,
17:38:04:081,j,,,,9
17:38:07:296,j,,,,
17:38:40:880,j,,,,
17:39:17:911,j,,,,
17:39:53:611,j,,,,
17:40:07:247,j,,,,9
