timestamp,class,brake,avoidance,displacement,state
12:41:01:729,j,,,,
12:42:00:239,j,,,,9
12:42:01:786,j,,,,
12:42:45:299,j,,,,9
12:42:52:827,j,,,,9
12:43:11:854,j,,,,
12:43:27:117,j,,,,
12:44:07:432,j,,,,
12:44:09:905,j,,,,
12:44:20:438,k,d,,,
12:44:25:693,k,,,,
12:44:30:735,j,,,,
12:44:32:950,j,,,,
12:44:35:228,j,,,,9
12:44:46:450,j,,,,
12:44:49:203,j,d,,,
12:44:50:512,j,d,,,
12:44:54:969,j,,,,9
12:45:25:467,k,,,,
12:46:09:503,j,,,,
12:46:58:048,j,,,,
12:47:06:244,j,,,,
12:47:08:606,j,,,,
12:47:14:090,j,,,,
12:47:16:112,j,,,,
12:47:42:611,k,,,,
12:48:28:139,k,d,,,
12:48:31:668,j,,,,
12:48:37:187,j,,,,9
12:48:42:937,j,,,,9
12:48:53:199,j,,,,
12:49:18:710,j,,,,
12:49:30:205,j,,,,9
12:49:31:232,k,d,,,
12:49:53:747,k,d,,,
12:50:06:771,k,d,,,
12:50:29:783,j,,,,
12:50:34:107,j,,,,
12:51:05:312,j,,,,
12:51:06:327,j,,,,9
12:51:09:400,k,,,,
12:51:41:349,j,,,,
12:52:16:877,k,,,,
12:52:54:876,k,,,,
12:52:56:183,j,d,,,9
12:53:24:468,k,d,,,
12:53:44:982,j,,,,9
12:54:23:709,k,,,,
12:54:40:525,j,,,,
12:55:17:289,j,,,,
12:55:27:230,j,d,,,
12:55:37:602,j,,,,
12:55:41:619,j,,,,
12:56:12:271,j,,,,9
12:56:22:807,j,,,,
12:56:44:872,j,,,,
12:56:50:689,j,d,,,
12:57:18:709,k,,,,
12:57:29:479,j,,,,9
12:57:35:220,j,,,,
12:57:38:747,j,,,,9
12:57:39:798,j,,,,9
12:57:46:746,k,d,,,
12:57:58:254,j,,,,
12:58:00:243,k,,,,
12:58:09:761,j,,,,9
12:58:13:770,j,,,,9
12:58:32:279,j,,,,
12:58:34:950,j,,,,9
12:58:38:299,j,,,,
12:59:51:808,j,,,,
